Hour,DayOfWeek_encoded,ParkID_encoded,OccupancyRate_lag1
9,0,12,59.16666666666666
9,0,12,70.55555555555556
10,0,12,80.69444444444444
10,0,12,90.13888888888889
11,0,12,95.27777777777776
11,0,12,95.97222222222224
11,0,12,96.11111111111111
12,0,12,96.80555555555556
12,0,12,97.22222222222224
13,0,12,96.80555555555556
13,0,12,97.77777777777776
14,0,12,97.77777777777776
14,0,12,95.97222222222224
15,0,12,93.88888888888889
15,0,12,89.30555555555556
16,0,12,82.91666666666667
7,1,12,69.02777777777777
8,1,12,46.94444444444444
9,1,12,60.27777777777778
9,1,12,71.38888888888889
10,1,12,79.86111111111111
10,1,12,90.27777777777776
11,1,12,94.02777777777776
11,1,12,96.80555555555556
12,1,12,97.5
12,1,12,96.94444444444444
12,1,12,97.5
13,1,12,96.38888888888889
13,1,12,95.97222222222224
14,1,12,95.97222222222224
14,1,12,94.58333333333331
15,1,12,92.91666666666669
15,1,12,87.22222222222223
16,1,12,81.80555555555556
8,2,12,70.13888888888889
8,2,12,52.638888888888886
8,2,12,61.52777777777778
9,2,12,70.41666666666667
10,2,12,82.63888888888889
10,2,12,95.41666666666669
11,2,12,98.88888888888889
11,2,12,99.44444444444444
11,2,12,97.36111111111111
12,2,12,97.5
13,2,12,98.61111111111111
13,2,12,98.19444444444444
13,2,12,95.97222222222224
14,2,12,94.30555555555556
15,2,12,91.94444444444444
15,2,12,88.75
16,2,12,84.44444444444444
16,2,12,75.83333333333333
8,3,12,64.44444444444444
8,3,12,48.333333333333336
9,3,12,59.30555555555556
9,3,12,70.0
10,3,12,80.27777777777777
10,3,12,86.11111111111111
11,3,12,89.16666666666667
11,3,12,91.52777777777776
12,3,12,92.63888888888889
12,3,12,94.30555555555556
13,3,12,95.0
13,3,12,96.52777777777776
13,3,12,97.22222222222224
14,3,12,95.97222222222224
14,3,12,93.61111111111111
15,3,12,91.11111111111111
15,3,12,85.69444444444444
16,3,12,78.47222222222223
8,4,12,68.88888888888889
9,4,12,46.52777777777778
9,4,12,67.91666666666667
10,4,12,74.44444444444444
10,4,12,80.69444444444444
11,4,12,83.47222222222223
11,4,12,84.86111111111111
12,4,12,84.72222222222223
12,4,12,85.83333333333333
13,4,12,87.91666666666667
13,4,12,87.77777777777777
14,4,12,87.63888888888889
14,4,12,87.08333333333333
15,4,12,84.86111111111111
15,4,12,81.80555555555556
16,4,12,79.16666666666667
16,4,12,71.38888888888889
8,5,12,61.11111111111112
8,5,12,23.75
9,5,12,24.72222222222222
9,5,12,32.5
10,5,12,41.11111111111112
10,5,12,45.97222222222222
11,5,12,52.083333333333336
11,5,12,56.25
12,5,12,61.66666666666666
12,5,12,68.05555555555556
13,5,12,74.16666666666667
13,5,12,79.72222222222223
14,5,12,81.38888888888889
14,5,12,87.36111111111111
15,5,12,90.27777777777776
15,5,12,88.61111111111111
16,5,12,88.33333333333333
16,5,12,83.75
8,6,12,73.75
8,6,12,23.88888888888889
9,6,12,23.88888888888889
9,6,12,25.0
10,6,12,25.27777777777778
10,6,12,27.77777777777778
10,6,12,30.27777777777778
11,6,12,35.138888888888886
11,6,12,40.0
12,6,12,47.5
13,6,12,54.44444444444444
13,6,12,57.638888888888886
14,6,12,59.86111111111112
14,6,12,63.05555555555556
15,6,12,65.41666666666667
15,6,12,62.36111111111112
15,6,12,56.11111111111112
16,6,12,51.11111111111112
7,0,12,41.80555555555556
8,0,12,45.55555555555556
8,0,12,60.0
9,0,12,68.61111111111111
9,0,12,74.30555555555556
10,0,12,88.33333333333333
10,0,12,94.58333333333331
11,0,12,95.41666666666669
11,0,12,99.30555555555556
13,0,12,99.58333333333331
14,0,12,99.16666666666669
14,0,12,99.58333333333331
15,0,12,97.36111111111111
15,0,12,89.30555555555556
16,0,12,85.69444444444444
7,1,12,71.11111111111111
8,1,12,46.25
9,1,12,57.77777777777778
9,1,12,71.38888888888889
10,1,12,80.27777777777777
10,1,12,89.44444444444444
11,1,12,95.41666666666669
11,1,12,98.61111111111111
11,1,12,99.30555555555556
12,1,12,100.0
13,1,12,100.0
13,1,12,99.58333333333331
14,1,12,99.30555555555556
14,1,12,99.44444444444444
14,1,12,96.94444444444444
15,1,12,93.75
16,1,12,87.5
16,1,12,80.83333333333333
8,2,12,71.80555555555556
8,2,12,47.91666666666666
9,2,12,56.94444444444444
9,2,12,68.33333333333333
10,2,12,75.83333333333333
10,2,12,85.83333333333333
10,2,12,89.02777777777777
11,2,12,92.22222222222224
11,2,12,93.33333333333331
12,2,12,93.61111111111111
13,2,12,95.0
13,2,12,94.58333333333331
14,2,12,93.88888888888889
14,2,12,95.13888888888889
15,2,12,92.5
15,2,12,90.55555555555556
16,2,12,87.91666666666667
16,2,12,80.13888888888889
8,3,12,69.02777777777777
8,3,12,52.91666666666666
8,3,12,59.02777777777778
9,3,12,71.52777777777777
9,3,12,80.41666666666667
10,3,12,89.02777777777777
10,3,12,92.08333333333331
11,3,12,94.58333333333331
11,3,12,94.72222222222224
12,3,12,95.27777777777776
12,3,12,96.52777777777776
13,3,12,97.63888888888889
13,3,12,97.36111111111111
14,3,12,96.11111111111111
14,3,12,94.58333333333331
15,3,12,93.05555555555556
15,3,12,88.61111111111111
16,3,12,81.66666666666667
7,4,12,72.08333333333333
8,4,12,45.69444444444444
9,4,12,59.02777777777778
9,4,12,70.27777777777777
10,4,12,76.11111111111111
10,4,12,83.61111111111111
11,4,12,85.97222222222223
11,4,12,88.33333333333333
12,4,12,87.63888888888889
12,4,12,89.44444444444444
12,4,12,88.05555555555556
13,4,12,87.77777777777777
13,4,12,86.94444444444444
14,4,12,85.41666666666667
14,4,12,83.19444444444444
15,4,12,80.97222222222223
15,4,12,74.58333333333333
16,4,12,67.36111111111111
7,1,12,58.75
8,1,12,50.0
8,1,12,61.388888888888886
9,1,12,70.97222222222223
9,1,12,79.86111111111111
11,1,12,82.22222222222223
11,1,12,97.22222222222224
12,1,12,98.61111111111111
13,1,12,99.58333333333331
14,1,12,96.66666666666669
14,1,12,98.75
15,1,12,96.52777777777776
15,1,12,94.02777777777776
16,1,12,90.55555555555556
16,1,12,83.05555555555556
7,2,12,75.41666666666667
8,2,12,53.19444444444444
8,2,12,61.25
9,2,12,69.72222222222223
9,2,12,77.5
10,2,12,85.83333333333333
10,2,12,90.97222222222224
11,2,12,95.55555555555556
11,2,12,95.41666666666669
12,2,12,96.25
12,2,12,98.19444444444444
13,2,12,95.55555555555556
13,2,12,96.25
14,2,12,95.55555555555556
14,2,12,94.16666666666669
15,2,12,91.25
15,2,12,87.08333333333333
16,2,12,80.55555555555556
7,3,12,65.83333333333333
8,3,12,51.11111111111112
8,3,12,60.69444444444444
9,3,12,71.11111111111111
9,3,12,76.52777777777777
10,3,12,84.86111111111111
10,3,12,91.80555555555556
11,3,12,95.13888888888889
11,3,12,95.69444444444444
12,3,12,96.38888888888889
12,3,12,96.94444444444444
13,3,12,95.69444444444444
13,3,12,95.97222222222224
14,3,12,96.25
14,3,12,97.22222222222224
15,3,12,95.27777777777776
15,3,12,90.41666666666669
16,3,12,83.33333333333333
8,4,12,71.66666666666667
8,4,12,52.36111111111112
8,4,12,60.97222222222222
9,4,12,68.88888888888889
9,4,12,77.77777777777777
10,4,12,82.22222222222223
10,4,12,84.86111111111111
11,4,12,85.69444444444444
11,4,12,87.08333333333333
12,4,12,87.22222222222223
13,4,12,87.77777777777777
13,4,12,87.77777777777777
14,4,12,86.52777777777777
14,4,12,86.66666666666667
14,4,12,83.75
15,4,12,81.52777777777777
16,4,12,76.94444444444444
16,4,12,70.0
7,5,12,62.22222222222222
8,5,12,25.97222222222222
9,5,12,27.36111111111111
9,5,12,30.83333333333333
9,5,12,34.166666666666664
10,5,12,37.5
11,5,12,43.888888888888886
11,5,12,48.19444444444444
12,5,12,53.05555555555556
12,5,12,57.91666666666666
12,5,12,63.888888888888886
13,5,12,64.58333333333333
13,5,12,68.33333333333333
14,5,12,69.02777777777777
14,5,12,70.41666666666667
15,5,12,68.47222222222223
15,5,12,67.91666666666667
16,5,12,63.333333333333336
8,6,12,58.19444444444444
8,6,12,23.61111111111111
8,6,12,23.47222222222222
9,6,12,24.30555555555556
9,6,12,24.58333333333333
10,6,12,27.63888888888889
10,6,12,30.416666666666668
11,6,12,37.36111111111112
11,6,12,42.91666666666666
12,6,12,49.583333333333336
13,6,12,56.11111111111112
13,6,12,60.27777777777778
13,6,12,62.91666666666666
14,6,12,63.47222222222222
14,6,12,64.44444444444444
15,6,12,61.80555555555556
15,6,12,59.02777777777778
16,6,12,51.66666666666666
8,0,12,45.138888888888886
8,0,12,45.833333333333336
9,0,12,55.69444444444444
9,0,12,68.05555555555556
10,0,12,76.38888888888889
10,0,12,85.41666666666667
11,0,12,88.75
11,0,12,91.66666666666669
11,0,12,93.33333333333331
12,0,12,93.33333333333331
12,0,12,96.11111111111111
13,0,12,95.55555555555556
14,0,12,93.88888888888889
14,0,12,93.47222222222224
14,0,12,92.22222222222224
15,0,12,88.88888888888889
15,0,12,84.72222222222223
16,0,12,78.61111111111111
7,1,13,0.0
8,1,13,16.0
8,1,13,32.2
9,1,13,60.4
9,1,13,81.0
10,1,13,88.4
11,1,13,99.6
12,1,13,99.6
13,1,13,99.8
13,1,13,99.8
14,1,13,99.8
14,1,13,99.8
14,1,13,99.8
15,1,13,97.2
16,1,13,92.4
16,1,13,88.4
7,2,13,79.6
8,2,13,19.4
9,2,13,38.8
9,2,13,63.6
10,2,13,77.8
10,2,13,86.4
11,2,13,91.8
11,2,13,94.6
12,2,13,95.2
12,2,13,96.0
12,2,13,94.2
13,2,13,95.2
13,2,13,95.0
14,2,13,94.6
14,2,13,90.0
15,2,13,87.4
16,2,13,83.0
16,2,13,80.0
7,3,13,72.8
8,3,13,16.4
8,3,13,37.6
9,3,13,60.8
10,3,13,72.8
10,3,13,81.0
10,3,13,84.6
11,3,13,87.0
12,3,13,91.4
12,3,13,95.2
12,3,13,96.0
13,3,13,95.4
13,3,13,95.0
14,3,13,94.2
15,3,13,89.4
15,3,13,86.0
16,3,13,82.0
16,3,13,79.0
8,4,13,68.4
8,4,13,16.4
9,4,13,34.6
9,4,13,54.4
9,4,13,61.8
10,4,13,67.4
10,4,13,71.6
11,4,13,73.0
12,4,13,73.2
12,4,13,72.8
13,4,13,73.6
13,4,13,73.8
14,4,13,71.2
14,4,13,68.4
15,4,13,64.8
15,4,13,59.6
15,4,13,57.0
16,4,13,55.6
8,0,13,48.6
8,0,13,25.6
9,0,13,41.8
9,0,13,65.8
10,0,13,76.6
10,0,13,84.2
10,0,13,87.8
11,0,13,90.0
11,0,13,93.0
12,0,13,94.2
13,0,13,94.8
13,0,13,97.0
14,0,13,95.8
14,0,13,95.6
14,0,13,92.8
15,0,13,91.0
15,0,13,87.0
16,0,13,82.6
8,1,13,73.0
8,1,13,22.0
8,1,13,41.4
9,1,13,62.4
9,1,13,80.4
10,1,13,90.2
10,1,13,95.0
11,1,13,96.0
12,1,13,99.2
12,1,13,100.0
13,1,13,100.0
13,1,13,100.0
14,1,13,99.8
14,1,13,98.2
15,1,13,97.2
15,1,13,97.0
16,1,13,93.2
16,1,13,89.0
8,2,13,82.4
8,2,13,26.2
9,2,13,43.6
9,2,13,64.2
10,2,13,74.2
10,2,13,83.6
11,2,13,87.8
11,2,13,91.0
12,2,13,92.4
12,2,13,92.4
13,2,13,91.4
13,2,13,91.4
14,2,13,90.6
14,2,13,89.6
15,2,13,85.4
15,2,13,84.2
15,2,13,79.4
16,2,13,76.0
7,3,13,67.6
8,3,13,19.4
9,3,13,42.8
9,3,13,66.4
9,3,13,79.2
10,3,13,87.0
11,3,13,91.8
11,3,13,95.6
11,3,13,97.4
12,3,13,96.4
13,3,13,95.8
13,3,13,95.8
13,3,13,95.2
14,3,13,93.6
15,3,13,92.2
15,3,13,89.4
16,3,13,85.4
16,3,13,82.6
8,4,13,74.0
8,4,13,18.0
9,4,13,32.6
9,4,13,54.8
10,4,13,64.2
10,4,13,69.6
11,4,13,72.2
11,4,13,72.4
12,4,13,72.8
12,4,13,73.2
13,4,13,73.6
13,4,13,71.6
13,4,13,69.0
14,4,13,67.2
15,4,13,63.8
15,4,13,62.8
16,4,13,60.6
16,4,13,59.4
8,0,13,48.6
8,0,13,21.8
9,0,13,39.2
9,0,13,67.8
9,0,13,74.6
10,0,13,82.0
11,0,13,87.0
11,0,13,89.6
12,0,13,90.8
12,0,13,92.8
12,0,13,93.2
13,0,13,95.0
14,0,13,94.0
14,0,13,94.2
14,0,13,93.2
15,0,13,91.4
15,0,13,88.6
16,0,13,85.4
8,1,13,78.0
8,1,13,26.2
9,1,13,43.4
9,1,13,65.8
10,1,13,78.2
10,1,13,89.6
11,1,13,94.4
11,1,13,96.0
12,1,13,96.0
12,1,13,94.6
13,1,13,96.0
13,1,13,99.8
13,1,13,98.6
14,1,13,98.8
15,1,13,97.2
15,1,13,93.8
15,1,13,89.6
16,1,13,85.2
8,2,13,77.6
8,2,13,28.2
8,2,13,38.6
9,2,13,61.6
9,2,13,75.0
10,2,13,83.2
10,2,13,83.4
11,2,13,84.8
11,2,13,85.2
12,2,13,85.4
12,2,13,85.8
13,2,13,85.4
13,2,13,84.4
14,2,13,82.8
14,2,13,81.0
15,2,13,77.0
15,2,13,72.4
16,2,13,71.0
7,0,13,65.0
8,0,13,16.8
9,0,13,38.6
9,0,13,54.6
9,0,13,60.2
10,0,13,62.6
10,0,13,66.0
11,0,13,67.4
11,0,13,68.4
12,0,13,68.8
12,0,13,68.4
13,0,13,68.6
13,0,13,69.8
14,0,13,69.8
14,0,13,68.6
15,0,13,68.0
16,0,13,62.2
16,0,13,59.2
8,1,13,53.2
8,1,13,17.4
9,1,13,34.4
9,1,13,53.6
9,1,13,59.6
10,1,13,65.8
10,1,13,67.6
11,1,13,69.4
12,1,13,69.6
12,1,13,71.6
12,1,13,72.6
13,1,13,72.8
13,1,13,73.0
14,1,13,72.4
15,1,13,69.8
15,1,13,68.2
15,1,13,64.8
16,1,13,62.0
7,2,13,56.6
8,2,13,18.6
8,2,13,39.0
9,2,13,52.8
9,2,13,60.2
10,2,13,65.2
10,2,13,68.0
11,2,13,71.0
11,2,13,70.6
12,2,13,71.4
12,2,13,70.4
13,2,13,70.4
13,2,13,70.4
14,2,13,69.2
14,2,13,67.8
15,2,13,65.6
15,2,13,65.8
16,2,13,63.6
7,3,13,58.4
8,3,13,18.8
8,3,13,41.2
9,3,13,54.4
9,3,13,60.6
10,3,13,64.8
10,3,13,67.4
11,3,13,69.4
11,3,13,70.4
12,3,13,70.6
12,3,13,70.8
13,3,13,71.0
13,3,13,70.8
14,3,13,70.4
14,3,13,67.6
15,3,13,67.2
15,3,13,65.8
16,3,13,64.2
8,4,13,60.2
8,4,13,27.8
9,4,13,44.2
10,4,13,49.8
10,4,13,53.8
10,4,13,55.4
11,4,13,56.2
12,4,13,56.0
12,4,13,56.2
13,4,13,55.4
13,4,13,55.8
14,4,13,55.0
14,4,13,54.4
14,4,13,53.4
15,4,13,51.2
15,4,13,47.6
16,4,13,45.0
8,0,13,40.2
8,0,13,20.4
9,0,13,38.8
9,0,13,68.6
10,0,13,79.6
10,0,13,86.8
11,0,13,88.4
11,0,13,91.0
12,0,13,92.6
12,0,13,91.4
13,0,13,91.0
13,0,13,92.6
13,0,13,92.8
14,0,13,93.8
15,0,13,93.4
15,0,13,90.6
16,0,13,85.6
16,0,13,80.0
8,1,13,72.4
8,1,13,23.0
9,1,13,37.8
9,1,13,61.8
10,1,13,75.0
10,1,13,85.8
11,1,13,90.6
11,1,13,95.0
12,1,13,96.6
12,1,13,95.6
13,1,13,95.0
13,1,13,96.8
14,1,13,95.4
14,1,13,92.6
15,1,13,91.0
15,1,13,90.0
16,1,13,86.0
16,1,13,83.6
7,2,13,73.6
8,2,13,18.8
8,2,13,38.0
9,2,13,55.8
9,2,13,75.0
10,2,13,82.6
10,2,13,85.8
11,2,13,87.8
11,2,13,87.2
12,2,13,87.6
13,2,13,86.8
13,2,13,86.4
14,2,13,85.8
14,2,13,84.6
14,2,13,84.2
15,2,13,81.6
16,2,13,79.6
16,2,13,73.6
8,3,13,67.0
8,3,13,25.0
9,3,13,39.4
9,3,13,64.6
10,3,13,78.2
10,3,13,88.2
11,3,13,92.6
11,3,13,96.0
12,3,13,96.6
12,3,13,97.8
12,3,13,97.2
13,3,13,98.2
13,3,13,98.0
14,3,13,99.0
15,3,13,96.0
15,3,13,91.4
16,3,13,88.0
16,3,13,83.8
8,4,13,76.0
8,4,13,20.2
8,4,13,35.2
9,4,13,54.8
10,4,13,65.4
10,4,13,69.2
11,4,13,70.0
11,4,13,71.6
12,4,13,72.8
12,4,13,73.6
12,4,13,73.4
13,4,13,73.8
13,4,13,71.4
14,4,13,69.6
15,4,13,69.8
15,4,13,68.2
16,4,13,66.4
16,4,13,63.8
8,0,13,56.4
8,0,13,19.6
8,0,13,35.8
9,0,13,63.4
9,0,13,74.0
10,0,13,85.4
10,0,13,90.4
11,0,13,94.4
11,0,13,96.6
12,0,13,98.4
12,0,13,97.8
13,0,13,99.2
13,0,13,98.6
14,0,13,98.6
15,0,13,95.4
15,0,13,94.0
16,0,13,89.0
16,0,13,83.4
7,1,13,75.0
8,1,13,19.2
8,1,13,36.0
9,1,13,60.0
9,1,13,77.0
10,1,13,90.6
11,1,13,97.6
11,1,13,99.2
11,1,13,100.0
12,1,13,100.0
13,1,13,99.8
14,1,13,100.0
14,1,13,100.0
15,1,13,99.6
15,1,13,97.4
16,1,13,93.0
16,1,13,88.4
8,2,13,76.6
8,2,13,19.0
9,2,13,35.6
9,2,13,61.2
9,2,13,75.4
10,2,13,80.8
11,2,13,83.6
11,2,13,88.6
12,2,13,90.4
12,2,13,91.0
13,2,13,90.2
13,2,13,89.2
14,2,13,89.0
14,2,13,89.6
15,2,13,87.4
15,2,13,85.6
16,2,13,81.8
16,2,13,80.0
8,3,13,71.2
8,3,13,24.6
9,3,13,47.6
9,3,13,66.4
9,3,13,79.4
10,3,13,88.6
10,3,13,93.2
11,3,13,96.4
11,3,13,98.2
12,3,13,98.8
13,3,13,98.8
13,3,13,100.0
13,3,13,97.6
14,3,13,98.6
14,3,13,97.6
15,3,13,94.2
16,3,13,89.0
16,3,13,84.2
8,4,13,74.8
8,4,13,16.8
9,4,13,33.0
9,4,13,53.6
10,4,13,60.8
10,4,13,67.4
10,4,13,69.6
11,4,13,71.8
12,4,13,72.0
12,4,13,73.6
13,4,13,73.6
13,4,13,73.0
14,4,13,71.8
14,4,13,72.4
15,4,13,72.4
15,4,13,71.2
16,4,13,69.2
16,4,13,65.4
8,0,13,56.8
8,0,13,20.8
9,0,13,43.8
9,0,13,64.6
10,0,13,78.6
10,0,13,86.6
11,0,13,89.4
11,0,13,93.0
12,0,13,94.6
12,0,13,98.2
13,0,13,99.6
13,0,13,100.0
14,0,13,99.2
14,0,13,96.6
15,0,13,93.8
15,0,13,90.0
16,0,13,86.6
16,0,13,82.6
7,1,13,74.4
8,1,13,22.0
8,1,13,46.6
9,1,13,67.0
9,1,13,82.8
10,1,13,92.8
11,1,13,98.4
11,1,13,99.8
11,1,13,100.0
12,1,13,99.8
12,1,13,98.6
13,1,13,100.0
14,1,13,98.6
14,1,13,98.6
15,1,13,96.2
15,1,13,93.0
15,1,13,87.8
16,1,13,83.0
8,2,13,76.4
8,2,13,23.4
9,2,13,39.8
9,2,13,63.4
10,2,13,75.4
10,2,13,86.0
11,2,13,90.2
11,2,13,92.2
11,2,13,91.2
12,2,13,92.6
13,2,13,92.8
13,2,13,94.0
14,2,13,93.8
14,2,13,94.2
15,2,13,92.0
15,2,13,87.4
16,2,13,83.6
16,2,13,82.2
8,3,13,72.6
8,3,13,26.8
9,3,13,44.0
9,3,13,66.2
9,3,13,80.4
10,3,13,89.6
11,3,13,94.0
11,3,13,96.8
12,3,13,98.6
12,3,13,99.2
13,3,13,96.2
13,3,13,96.4
14,3,13,95.4
14,3,13,95.8
14,3,13,94.4
15,3,13,93.6
15,3,13,89.2
16,3,13,84.6
8,4,13,76.8
8,4,13,34.6
9,4,13,50.4
10,4,13,78.4
10,4,13,86.6
11,4,13,88.8
11,4,13,91.2
12,4,13,91.6
12,4,13,91.4
13,4,13,90.6
13,4,13,89.8
14,4,13,85.2
14,4,13,83.4
15,4,13,83.0
15,4,13,80.8
16,4,13,79.2
16,4,13,74.8
7,5,13,67.8
8,5,13,21.0
8,5,13,21.2
9,5,13,22.2
9,5,13,22.0
10,5,13,22.6
10,5,13,23.2
11,5,13,24.2
12,5,13,25.0
12,5,13,24.4
13,5,13,24.2
13,5,13,25.2
14,5,13,25.2
14,5,13,25.8
15,5,13,26.0
15,5,13,26.0
16,5,13,26.0
16,5,13,26.0
8,6,13,26.0
9,6,13,19.4
9,6,13,18.8
10,6,13,18.4
11,6,13,18.2
11,6,13,15.4
12,6,13,14.4
12,6,13,13.4
12,6,13,13.2
13,6,13,14.0
13,6,13,13.0
14,6,13,14.0
15,6,13,14.8
15,6,13,14.8
16,6,13,14.4
16,6,13,13.4
8,0,13,13.2
8,0,13,38.0
9,0,13,57.4
9,0,13,82.4
9,0,13,93.2
10,0,13,99.8
11,0,13,94.0
11,0,13,96.8
11,0,13,98.4
12,0,13,98.6
12,0,13,99.4
13,0,13,99.4
14,0,13,98.8
14,0,13,97.2
14,0,13,94.4
15,0,13,92.8
15,0,13,91.0
16,0,13,84.0
7,1,13,74.6
8,1,13,20.8
9,1,13,42.2
9,1,13,69.0
10,1,13,81.4
10,1,13,90.4
11,1,13,94.0
11,1,13,100.0
11,1,13,100.0
12,1,13,100.0
12,1,13,100.0
13,1,13,100.0
13,1,13,99.8
14,1,13,99.0
14,1,13,96.8
15,1,13,95.6
15,1,13,89.6
16,1,13,85.6
8,2,13,78.4
8,2,13,28.6
8,2,13,45.2
9,2,13,64.6
10,2,13,78.6
10,2,13,84.2
10,2,13,88.6
11,2,13,90.4
11,2,13,90.2
12,2,13,89.8
13,2,13,88.6
13,2,13,89.4
13,2,13,91.0
14,2,13,90.4
15,2,13,89.6
15,2,13,88.0
16,2,13,85.8
16,2,13,80.6
8,3,13,74.6
8,3,13,22.0
9,3,13,38.6
9,3,13,60.8
10,3,13,73.2
10,3,13,78.8
11,3,13,82.8
11,3,13,88.0
12,3,13,88.8
12,3,13,91.0
13,3,13,91.0
13,3,13,92.6
13,3,13,92.2
14,3,13,91.0
14,3,13,88.2
15,3,13,87.6
15,3,13,85.2
16,3,13,82.2
8,4,13,72.2
9,4,13,25.0
9,4,13,54.8
10,4,13,63.0
10,4,13,70.2
11,4,13,71.8
11,4,13,72.6
11,4,13,72.6
12,4,13,72.2
13,4,13,70.0
13,4,13,70.2
13,4,13,70.4
14,4,13,69.4
14,4,13,65.6
15,4,13,63.8
15,4,13,61.0
16,4,13,60.0
8,5,13,52.2
8,5,13,15.4
8,5,13,15.6
9,5,13,15.0
10,5,13,15.4
10,5,13,14.8
11,5,13,14.2
11,5,13,13.2
12,5,13,11.4
12,5,13,10.6
12,5,13,11.0
13,5,13,12.6
14,5,13,11.8
14,5,13,12.2
14,5,13,14.8
15,5,13,15.6
15,5,13,15.6
16,5,13,16.8
7,0,13,16.8
8,0,13,18.0
9,0,13,40.4
9,0,13,65.4
10,0,13,74.6
11,0,13,81.6
11,0,13,89.0
12,0,13,88.6
13,0,13,89.6
13,0,13,90.0
14,0,13,89.6
15,0,13,89.4
15,0,13,80.4
16,0,13,78.2
7,1,13,69.2
8,1,13,17.6
9,1,13,36.6
9,1,13,64.6
10,1,13,75.8
10,1,13,86.6
11,1,13,92.8
11,1,13,98.6
11,1,13,99.0
12,1,13,99.8
12,1,13,99.6
13,1,13,99.8
14,1,13,99.6
14,1,13,97.6
14,1,13,97.0
15,1,13,92.2
16,1,13,89.0
16,1,13,81.4
8,2,13,74.0
8,2,13,20.6
9,2,13,38.2
9,2,13,62.2
10,2,13,74.0
10,2,13,82.6
10,2,13,84.6
11,2,13,87.8
12,2,13,88.8
12,2,13,93.0
13,2,13,95.6
13,2,13,95.6
14,2,13,97.4
14,2,13,96.4
15,2,13,95.4
15,2,13,91.8
15,2,13,87.8
16,2,13,83.0
8,3,13,74.0
8,3,13,26.4
8,3,13,36.8
9,3,13,63.8
9,3,13,77.0
10,3,13,87.4
10,3,13,93.4
11,3,13,96.0
11,3,13,98.8
12,3,13,99.8
12,3,13,99.4
13,3,13,99.6
13,3,13,98.6
14,3,13,98.0
14,3,13,96.8
15,3,13,94.4
15,3,13,90.4
16,3,13,87.2
7,4,13,78.4
8,4,13,22.2
9,4,13,38.6
9,4,13,55.6
10,4,13,62.8
10,4,13,68.8
11,4,13,69.2
11,4,13,71.2
12,4,13,70.4
12,4,13,71.6
12,4,13,72.6
13,4,13,74.8
13,4,13,74.4
14,4,13,72.8
14,4,13,73.2
15,4,13,69.6
15,4,13,67.2
16,4,13,64.8
8,0,13,57.2
8,0,13,16.2
9,0,13,36.0
9,0,13,58.8
10,0,13,70.6
10,0,13,80.0
11,0,13,84.8
11,0,13,87.6
11,0,13,87.2
12,0,13,88.8
13,0,13,89.4
13,0,13,91.0
13,0,13,90.2
14,0,13,88.8
15,0,13,88.2
15,0,13,84.6
16,0,13,81.2
16,0,13,76.6
7,1,13,69.6
8,1,13,16.0
8,1,13,36.8
9,1,13,56.8
10,1,13,72.4
10,1,13,82.6
11,1,13,85.6
11,1,13,89.8
11,1,13,91.6
12,1,13,93.6
12,1,13,93.8
13,1,13,93.6
14,1,13,93.4
14,1,13,92.2
15,1,13,91.6
15,1,13,89.2
16,1,13,86.2
16,1,13,81.8
7,2,13,75.4
8,2,13,22.6
8,2,13,38.2
9,2,13,55.2
9,2,13,70.8
10,2,13,81.0
10,2,13,84.4
11,2,13,87.4
11,2,13,88.2
12,2,13,91.4
12,2,13,92.6
13,2,13,95.8
13,2,13,96.4
14,2,13,96.4
14,2,13,93.6
15,2,13,91.4
15,2,13,88.0
16,2,13,84.4
7,3,13,76.6
8,3,13,22.6
8,3,13,36.6
9,3,13,60.8
9,3,13,72.4
10,3,13,80.8
10,3,13,86.8
11,3,13,91.4
11,3,13,93.4
12,3,13,94.6
12,3,13,96.2
13,3,13,97.2
13,3,13,96.2
14,3,13,94.6
14,3,13,92.0
15,3,13,89.2
15,3,13,85.2
16,3,13,80.8
8,4,13,74.0
8,4,13,25.0
8,4,13,38.8
9,4,13,53.4
9,4,13,63.0
10,4,13,69.0
10,4,13,70.0
11,4,13,69.4
11,4,13,67.0
12,4,13,68.0
13,4,13,68.4
13,4,13,69.6
13,4,13,67.6
14,4,13,67.0
14,4,13,65.2
15,4,13,64.8
16,4,13,61.6
16,4,13,55.6
8,0,13,52.6
8,0,13,22.0
9,0,13,38.2
9,0,13,61.6
10,0,13,72.2
10,0,13,81.8
11,0,13,85.6
11,0,13,88.4
11,0,13,88.0
12,0,13,89.2
12,0,13,90.0
13,0,13,90.8
14,0,13,90.6
14,0,13,91.0
14,0,13,88.2
15,0,13,88.6
15,0,13,86.6
16,0,13,80.6
7,1,14,0.0
8,1,14,51.34020618556701
8,1,14,55.05154639175258
9,1,14,57.31958762886598
9,1,14,62.2680412371134
10,1,14,67.42268041237114
10,1,14,72.37113402061856
11,1,14,76.49484536082474
11,1,14,76.90721649484536
12,1,14,78.55670103092784
12,1,14,78.14432989690722
13,1,14,77.11340206185567
14,1,14,77.31958762886597
14,1,14,78.55670103092784
14,1,14,76.90721649484536
15,1,14,72.98969072164948
16,1,14,69.69072164948453
16,1,14,65.36082474226804
7,2,14,62.68041237113402
8,2,14,55.25773195876289
9,2,14,56.28865979381443
9,2,14,60.41237113402062
10,2,14,65.36082474226804
10,2,14,69.89690721649484
11,2,14,73.19587628865979
11,2,14,75.6701030927835
12,2,14,75.4639175257732
